name,type_1,type_2,hp,attack,defense,speed,sp_attack,sp_defense,evs,moves,tutor_moves,catch_rate,happiness,abilities,hidden_abilities,height,weight,pokedex,generation,evolutions
Tapu Koko,ELECTRIC,FAIRY,70,115,85,130,95,75,,"1,QUICKATTACK,1,THUNDERSHOCK,5,WITHDRAW,10,FAIRYWIND,15,FALSESWIPE,20,SPARK,25,SHOCKWAVE,30,CHARGE,35,AGILITY,40,SCREECH,45,DISCHARGE,50,MEANLOOK,55,NATURESMADNESS,60,WILDCHARGE,65,BRAVEBIRD,70,POWERSWAP,75,ELECTRICTERRAIN","ACROBATICS,AERIALACE,AGILITY,ASSURANCE,BRAVEBIRD,CALMMIND,CONFIDE,DAZZLINGGLEAM,DEFOG,DOUBLETEAM,ECHOEDVOICE,EERIEIMPULSE,ELECTRICTERRAIN,ELECTROBALL,ELECTROWEB,ENDURE,FACADE,FALSESWIPE,FLY,FRUSTRATION,GIGAIMPACT,GRASSKNOT,HIDDENPOWER,HYPERBEAM,HYPERVOICE,IRONDEFENSE,IRONHEAD,LIGHTSCREEN,MIMIC,NATURALGIFT,NATUREPOWER,POWERSWAP,PROTECT,PSYCHUP,RAINDANCE,REFLECT,REST,RETURN,ROAR,ROOST,ROUND,SAFEGUARD,SCREECH,SECRETPOWER,SHOCKWAVE,SKYATTACK,SKYDROP,SLEEPTALK,SNORE,STEELWING,STOREDPOWER,SUBSTITUTE,SWAGGER,SWIFT,TAUNT,TELEKINESIS,THIEF,THUNDER,THUNDERBOLT,THUNDERPUNCH,THUNDERWAVE,TORMENT,TOXIC,UTURN,VOLTSWITCH,WILDCHARGE,WORKUP",3,50,ELECTRICSURGE,TELEPATHY,1.8,20.5,"Although it's called a guardian deity, if a person or Pokémon puts it in a bad mood, it will become a malevolent deity and attack.",7,
Tapu Lele,PSYCHIC,FAIRY,70,85,75,95,130,115,,"1,ASTONISH,1,CONFUSION,5,WITHDRAW,10,AROMATHERAPY,15,DRAININGKISS,20,PSYBEAM,25,FLATTER,30,AROMATICMIST,35,SWEETSCENT,40,EXTRASENSORY,45,PSYSHOCK,50,MEANLOOK,55,NATURESMADNESS,60,MOONBLAST,65,TICKLE,70,SKILLSWAP,75,PSYCHICTERRAIN","ALLYSWITCH,CALMMIND,CHARGEBEAM,CHARM,CONFIDE,DAZZLINGGLEAM,DOUBLETEAM,DRAININGKISS,ECHOEDVOICE,ENDURE,ENERGYBALL,FACADE,FLING,FOCUSBLAST,FRUSTRATION,FUTURESIGHT,GIGAIMPACT,GRASSKNOT,GRAVITY,GUARDSWAP,HIDDENPOWER,HYPERBEAM,IRONDEFENSE,LIGHTSCREEN,MAGICCOAT,MAGICROOM,MIMIC,NATURALGIFT,NATUREPOWER,PLAYROUGH,POWERSWAP,PROTECT,PSYCHIC,PSYCHICTERRAIN,PSYCHOCUT,PSYCHUP,PSYSHOCK,REFLECT,REST,RETURN,ROUND,SAFEGUARD,SECRETPOWER,SHADOWBALL,SKILLSWAP,SLEEPTALK,SNORE,SPEEDSWAP,STOREDPOWER,SUBSTITUTE,SUNNYDAY,SWAGGER,TAUNT,TELEKINESIS,THIEF,THUNDER,THUNDERBOLT,TORMENT,TOXIC,WONDERROOM",3,50,PSYCHICSURGE,TELEPATHY,1.2,18.6,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot.",7,
Tapu Bulu,GRASS,FAIRY,70,130,115,75,85,95,,"1,LEAFAGE,1,ROCKSMASH,5,WITHDRAW,10,DISABLE,15,LEECHSEED,20,MEGADRAIN,25,WHIRLWIND,30,HORNATTACK,35,SCARYFACE,40,HORNLEECH,45,ZENHEADBUTT,50,MEANLOOK,55,NATURESMADNESS,60,WOODHAMMER,65,MEGAHORN,70,SKULLBASH,75,GRASSYTERRAIN","BRICKBREAK,BRUTALSWING,BULKUP,BULLETSEED,CALMMIND,CLOSECOMBAT,CONFIDE,DARKESTLARIAT,DAZZLINGGLEAM,DUALCHOP,ECHOEDVOICE,ENDURE,ENERGYBALL,FACADE,FALSESWIPE,FLING,FOCUSBLAST,FOCUSPUNCH,FRUSTRATION,GIGADRAIN,GIGAIMPACT,GRASSKNOT,GRASSYTERRAIN,GUARDSWAP,HIDDENPOWER,HIGHHORSEPOWER,HYPERBEAM,IRONDEFENSE,LIGHTSCREEN,MEGAHORN,MEGAPUNCH,MIMIC,NATURALGIFT,NATUREPOWER,PAYBACK,POWERSWAP,PROTECT,PSYCHUP,REFLECT,REST,RETURN,REVENGE,ROAR,ROCKSLIDE,ROCKTOMB,ROUND,SAFEGUARD,SCARYFACE,SECRETPOWER,SEEDBOMB,SLEEPTALK,SMARTSTRIKE,SNARL,SNORE,SOLARBEAM,STONEEDGE,STOREDPOWER,SUBSTITUTE,SUNNYDAY,SUPERPOWER,SWAGGER,SWORDSDANCE,SYNTHESIS,TAUNT,TELEKINESIS,TORMENT,TOXIC,WORKUP,WORRYSEED,ZENHEADBUTT",3,50,GRASSYSURGE,TELEPATHY,1.9,45.5,"It pulls large trees up by the roots and swings them around. It causes vegetation to grow, and then it absorbs energy from the growth.",7,
Tapu Fini,WATER,FAIRY,70,75,115,85,95,130,,"1,DISARMINGVOICE,1,WATERGUN,5,WITHDRAW,10,MIST,10,HAZE,15,AQUARING,20,WATERPULSE,25,BRINE,30,DEFOG,35,HEALPULSE,40,SURF,45,MUDDYWATER,50,MEANLOOK,55,NATURESMADNESS,60,MOONBLAST,65,HYDROPUMP,70,SOAK,75,MISTYTERRAIN","BLIZZARD,BRINE,CALMMIND,CONFIDE,DAZZLINGGLEAM,DEFOG,DIVE,DOUBLETEAM,DRAININGKISS,ECHOEDVOICE,ENDURE,FACADE,FLING,FRUSTRATION,GIGAIMPACT,GRASSKNOT,GRAVITY,GUARDSWAP,HIDDENPOWER,HYDROPUMP,HYPERBEAM,ICEBEAM,ICEPUNCH,ICYWIND,IRONDEFENSE,KNOCKOFF,LIGHTSCREEN,MAGICCOAT,MAGICROOM,MIMIC,MISTYTERRAIN,MUDDYWATER,NATURALGIFT,NATUREPOWER,PLAYROUGH,PROTECT,PSYCHUP,RAINDANCE,REFLECT,REST,RETURN,ROUND,SAFEGUARD,SCALD,SECRETPOWER,SHADOWBALL,SLEEPTALK,SMARTSTRIKE,SNORE,STOREDPOWER,SUBSTITUTE,SURF,SWAGGER,TAUNT,TELEKINESIS,TORMENT,TOXIC,TRICK,WATERFALL,WATERPULSE,WHIRLPOOL,WONDERROOM",3,50,MISTYSURGE,TELEPATHY,1.3,21.2,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,7,
Cosmog,PSYCHIC,,43,29,31,37,29,31,,"1,SPLASH,1,TELEPORT",,45,0,UNAWARE,,0.2,0.1,"Whether or not it's a Pokémon from this world is a mystery. When it's in a jam, it warps away to a safe place to hide.",7,"COSMOEM,Level,43"
Cosmoem,PSYCHIC,,43,29,131,37,29,131,,"0,COSMICPOWER,1,TELEPORT",COSMICPOWER,45,0,STURDY,,0.1,999.9,"Motionless as if dead, its body is faintly warm to the touch. In the distant past, it was called the cocoon of the stars.",7,"SOLGALEO,LevelDay,53,LUNALA,LevelNight,53"
Solgaleo,PSYCHIC,STEEL,137,137,107,97,113,89,,"0,SUNSTEELSTRIKE,1,COSMICPOWER,1,TELEPORT,1,METALCLAW,1,NOBLEROAR,7,IRONHEAD,14,METALSOUND,21,ZENHEADBUTT,28,FLASHCANNON,35,MORNINGSUN,42,CRUNCH,49,METALBURST,56,WILDCHARGE,63,SOLARBEAM,70,FLAREBLITZ,77,WIDEGUARD,84,GIGAIMPACT","AGILITY,BULLDOZE,CALMMIND,CLOSECOMBAT,CONFIDE,COSMICPOWER,CRUNCH,DOUBLETEAM,EARTHQUAKE,ENDEAVOR,ENDURE,EXPANDINGFORCE,FACADE,FIREBLAST,FIRESPIN,FLAMECHARGE,FLAMETHROWER,FLAREBLITZ,FLASHCANNON,FOCUSBLAST,FRUSTRATION,FUTURESIGHT,GIGAIMPACT,GYROBALL,HEATCRASH,HEAVYSLAM,HELPINGHAND,HIDDENPOWER,HYPERBEAM,HYPERVOICE,IRONDEFENSE,IRONHEAD,IRONTAIL,KNOCKOFF,LASTRESORT,LIGHTSCREEN,METEORBEAM,MIMIC,MYSTICALFIRE,NATURALGIFT,OUTRAGE,PROTECT,PSYCHIC,PSYCHICFANGS,PSYCHUP,PSYSHOCK,REFLECT,REST,RETURN,ROAR,ROCKSLIDE,ROCKTOMB,ROUND,SAFEGUARD,SCARYFACE,SECRETPOWER,SHOCKWAVE,SLEEPTALK,SNARL,SNORE,SOLARBEAM,STEELBEAM,STEELROLLER,STONEEDGE,SUBSTITUTE,SUNNYDAY,SUPERPOWER,SWAGGER,SWIFT,THUNDER,THUNDERBOLT,THUNDERWAVE,TOXIC,TRICKROOM,WILDCHARGE,WORKUP,ZENHEADBUTT",45,0,FULLMETALBODY,,3.4,230.0,It is said to live in another world. The intense light it radiates from the surface of its body can make the darkest of nights light up like midday.,7,
Lunala,PSYCHIC,GHOST,137,113,89,97,137,107,,"0,MOONGEISTBEAM,1,COSMICPOWER,1,TELEPORT,1,CONFUSION,1,HYPNOSIS,7,NIGHTSHADE,14,CONFUSERAY,21,AIRSLASH,28,SHADOWBALL,35,MOONLIGHT,42,NIGHTDAZE,49,MAGICCOAT,56,MOONBLAST,63,PHANTOMFORCE,70,DREAMEATER,77,WIDEGUARD,84,HYPERBEAM","ACROBATICS,AERIALACE,AGILITY,AIRSLASH,BLIZZARD,CALMMIND,CHARGEBEAM,CONFIDE,COSMICPOWER,DAZZLINGGLEAM,DEFOG,DOUBLETEAM,DREAMEATER,DUALWINGBEAT,ENDURE,EXPANDINGFORCE,FACADE,FLY,FOCUSBLAST,FRUSTRATION,FUTURESIGHT,GIGAIMPACT,HEATWAVE,HELPINGHAND,HEX,HIDDENPOWER,HYPERBEAM,ICEBEAM,ICYWIND,LIGHTSCREEN,MAGICCOAT,MAGICROOM,METEORBEAM,MIMIC,NATURALGIFT,PHANTOMFORCE,POLTERGEIST,PROTECT,PSYCHIC,PSYCHOCUT,PSYCHUP,PSYSHOCK,REFLECT,REST,RETURN,ROAR,ROOST,ROUND,SAFEGUARD,SCARYFACE,SECRETPOWER,SHADOWBALL,SHADOWCLAW,SHOCKWAVE,SIGNALBEAM,SKYATTACK,SKYDROP,SLEEPTALK,SNORE,SOLARBEAM,SPITE,SUBSTITUTE,SUNNYDAY,SWAGGER,SWIFT,TAILWIND,TELEKINESIS,THUNDER,THUNDERBOLT,THUNDERWAVE,TOXIC,TRICK,TRICKROOM,WILLOWISP,WONDERROOM,WORKUP",45,0,SHADOWSHIELD,,4.0,120.0,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.",7,
Nihilego,ROCK,POISON,109,53,47,103,127,131,,"1,WRAP,1,POUND,5,ACID,10,TICKLE,15,ACIDSPRAY,20,CLEARSMOG,25,POWERSPLIT,25,GUARDSPLIT,30,VENOSHOCK,35,HEADBUTT,40,TOXICSPIKES,45,VENOMDRENCH,50,POWERGEM,55,STEALTHROCK,60,MIRRORCOAT,65,WONDERROOM,70,HEADSMASH","ALLYSWITCH,BIND,BODYSLAM,BRUTALSWING,CHARGEBEAM,CONFIDE,CORROSIVEGAS,CROSSPOISON,DAZZLINGGLEAM,DOUBLETEAM,ECHOEDVOICE,ENDURE,FACADE,FOULPLAY,FRUSTRATION,GRASSKNOT,GUNKSHOT,HEX,HIDDENPOWER,IRONHEAD,KNOCKOFF,LIGHTSCREEN,MAGICCOAT,METEORBEAM,MIMIC,NATURALGIFT,PAINSPLIT,POISONJAB,POWERGEM,PROTECT,PSYCHIC,PSYSHOCK,REST,RETURN,ROCKSLIDE,ROCKTOMB,ROLEPLAY,ROUND,SAFEGUARD,SANDSTORM,SECRETPOWER,SLEEPTALK,SLUDGEBOMB,SLUDGEWAVE,SNORE,SPITE,STEALTHROCK,SUBSTITUTE,SWAGGER,TELEKINESIS,THUNDER,THUNDERBOLT,THUNDERWAVE,TOXIC,TOXICSPIKES,TRICKROOM,VENOMDRENCH,VENOSHOCK,WONDERROOM,WORRYSEED,ZENHEADBUTT",45,0,BEASTBOOST,,1.2,55.5,One of several mysterious Ultra Beasts. People on the street report observing those infested by it suddenly becoming violent.,7,
Buzzwole,BUG,FIGHTING,107,139,139,79,53,53,,"1,POWERUPPUNCH,1,HARDEN,5,TAUNT,10,FELLSTINGER,15,VITALTHROW,20,BULKUP,25,ENDURE,30,REVERSAL,35,MEGAPUNCH,40,LUNGE,45,FOCUSENERGY,50,DYNAMICPUNCH,55,COUNTER,60,HAMMERARM,65,SUPERPOWER,70,FOCUSPUNCH","BODYSLAM,BOUNCE,BRICKBREAK,BUGBITE,BULKUP,BULLDOZE,CLOSECOMBAT,COACHING,CONFIDE,DARKESTLARIAT,DOUBLETEAM,DRAINPUNCH,DUALCHOP,DUALWINGBEAT,EARTHQUAKE,ENDEAVOR,ENDURE,FACADE,FALSESWIPE,FLING,FOCUSENERGY,FOCUSPUNCH,FRUSTRATION,GIGAIMPACT,GYROBALL,HIDDENPOWER,HIGHHORSEPOWER,ICEPUNCH,IRONHEAD,LEECHLIFE,LOWSWEEP,MEGAPUNCH,MIMIC,NATURALGIFT,OUTRAGE,PAYBACK,POISONJAB,PROTECT,REST,RETURN,REVENGE,REVERSAL,ROCKSLIDE,ROCKTOMB,ROOST,ROUND,SECRETPOWER,SLEEPTALK,SMACKDOWN,SNORE,STOMPINGTANTRUM,STONEEDGE,SUBSTITUTE,SUPERPOWER,SWAGGER,TAUNT,THUNDERPUNCH,TOXIC,WORKUP",45,0,BEASTBOOST,,2.4,333.6,"This Ultra Beast appeared from another world. It shows off its body, but whether that display is a boast or a threat remains unclear.",7,
Pheromosa,BUG,FIGHTING,71,137,37,151,137,37,,"1,FEINT,1,RAPIDSPIN,5,LEER,10,QUICKGUARD,15,BUGBITE,20,LOWKICK,25,DOUBLEKICK,30,TRIPLEKICK,35,STOMP,40,AGILITY,45,LUNGE,50,BOUNCE,55,SPEEDSWAP,60,BUGBUZZ,65,QUIVERDANCE,70,HIGHJUMPKICK","AGILITY,ASSURANCE,BLIZZARD,BLOCK,BOUNCE,BRICKBREAK,BUGBITE,BUGBUZZ,CLOSECOMBAT,COACHING,CONFIDE,DOUBLETEAM,DRILLRUN,ECHOEDVOICE,ELECTROWEB,ENDURE,FACADE,FALSESWIPE,FLING,FOCUSBLAST,FOULPLAY,FRUSTRATION,GIGAIMPACT,HIDDENPOWER,HYPERBEAM,ICEBEAM,ICYWIND,LASERFOCUS,LOWKICK,LOWSWEEP,MIMIC,NATURALGIFT,OUTRAGE,POISONJAB,PROTECT,REST,RETURN,ROOST,ROUND,SECRETPOWER,SHOCKWAVE,SIGNALBEAM,SKITTERSMACK,SLEEPTALK,SNATCH,SNORE,SPEEDSWAP,SUBSTITUTE,SWAGGER,SWIFT,TAUNT,THROATCHOP,TORMENT,TOXIC,TRIPLEAXEL,UTURN",45,0,BEASTBOOST,,1.8,25.0,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.",7,
Xurkitree,ELECTRIC,,83,89,71,83,173,71,,"1,WRAP,1,THUNDERSHOCK,5,CHARGE,10,THUNDERWAVE,15,INGRAIN,20,SPARK,25,SHOCKWAVE,30,HYPNOSIS,35,EERIEIMPULSE,40,THUNDERPUNCH,45,DISCHARGE,50,MAGNETRISE,55,THUNDERBOLT,60,ELECTRICTERRAIN,65,POWERWHIP,70,ZAPCANNON","BIND,BRUTALSWING,CALMMIND,CHARGEBEAM,CONFIDE,DAZZLINGGLEAM,DOUBLETEAM,EERIEIMPULSE,ELECTRICTERRAIN,ELECTROBALL,ELECTROWEB,ENDURE,ENERGYBALL,FACADE,FLING,FRUSTRATION,GIGAIMPACT,GRASSKNOT,GRAVITY,HIDDENPOWER,HYPERBEAM,LIGHTSCREEN,MAGICCOAT,MAGNETRISE,MIMIC,NATURALGIFT,NATUREPOWER,POWERWHIP,PROTECT,RAINDANCE,REFLECT,REST,RETURN,RISINGVOLTAGE,ROUND,SECRETPOWER,SHOCKWAVE,SIGNALBEAM,SLEEPTALK,SNORE,SOLARBEAM,SUBSTITUTE,SUNNYDAY,SWAGGER,THUNDER,THUNDERBOLT,THUNDERPUNCH,THUNDERWAVE,TOXIC,VOLTSWITCH,WILDCHARGE",45,0,BEASTBOOST,,3.8,100.0,"One of the mysterious life-forms known as Ultra Beasts. Astonishing electric shocks emanate from its entire body, according to witnesses.",7,
Celesteela,STEEL,FLYING,97,101,103,61,107,101,,"1,ABSORB,1,TACKLE,5,HARDEN,10,WIDEGUARD,15,MEGADRAIN,20,SMACKDOWN,25,INGRAIN,30,AUTOTOMIZE,35,GIGADRAIN,40,FLASHCANNON,45,METALSOUND,50,IRONDEFENSE,55,LEECHSEED,60,HEAVYSLAM,65,DOUBLEEDGE,70,SKULLBASH","ACROBATICS,AIRSLASH,BLOCK,BODYSLAM,BRUTALSWING,BULLDOZE,CONFIDE,DOUBLETEAM,EARTHQUAKE,ENDURE,ENERGYBALL,EXPLOSION,FACADE,FIREBLAST,FLAMECHARGE,FLAMETHROWER,FLASHCANNON,FLY,FRUSTRATION,GIGADRAIN,GIGAIMPACT,GRASSKNOT,GRAVITY,GYROBALL,HEAVYSLAM,HIDDENPOWER,HYPERBEAM,IRONDEFENSE,IRONHEAD,MAGNETRISE,MEGAHORN,METEORBEAM,MIMIC,NATURALGIFT,PROTECT,REST,RETURN,ROCKSLIDE,ROUND,SECRETPOWER,SEEDBOMB,SELFDESTRUCT,SHOCKWAVE,SLEEPTALK,SMACKDOWN,SMARTSTRIKE,SNORE,SOLARBEAM,STEELBEAM,STEELROLLER,STOMPINGTANTRUM,STONEEDGE,SUBSTITUTE,SUPERPOWER,SWAGGER,TOXIC,ZENHEADBUTT",45,0,BEASTBOOST,,9.2,999.9,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,7,
Kartana,GRASS,STEEL,59,181,131,109,59,31,,"1,FURYCUTTER,1,VACUUMWAVE,5,RAZORLEAF,10,FALSESWIPE,15,CUT,20,AIRCUTTER,25,AERIALACE,30,DETECT,35,NIGHTSLASH,40,SYNTHESIS,45,LASERFOCUS,50,DEFOG,55,LEAFBLADE,60,SACREDSWORD,65,SWORDSDANCE,70,GUILLOTINE","AERIALACE,AIRSLASH,BRICKBREAK,CALMMIND,CONFIDE,DEFOG,DOUBLETEAM,ENDURE,FALSESWIPE,FRUSTRATION,GIGADRAIN,GIGAIMPACT,HIDDENPOWER,IRONDEFENSE,KNOCKOFF,LASERFOCUS,LASTRESORT,LEAFBLADE,MIMIC,NATURALGIFT,PROTECT,PSYCHOCUT,REST,RETURN,ROUND,SCREECH,SECRETPOWER,SLEEPTALK,SMARTSTRIKE,SNORE,SOLARBLADE,STEELBEAM,SUBSTITUTE,SWAGGER,SWORDSDANCE,SYNTHESIS,TAILWIND,TOXIC,XSCISSOR",45,0,BEASTBOOST,,0.3,0.1,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.",7,
Guzzlord,DARK,DRAGON,223,101,53,43,97,53,,"1,BITE,1,DRAGONTAIL,5,SWALLOW,5,STOCKPILE,10,KNOCKOFF,15,STOMP,20,STOMPINGTANTRUM,25,WIDEGUARD,30,CRUNCH,35,BODYSLAM,40,GASTROACID,45,HAMMERARM,50,HEAVYSLAM,55,DRAGONRUSH,60,BELCH,65,THRASH,70,GIGAIMPACT","AMNESIA,BODYPRESS,BODYSLAM,BRICKBREAK,BRUTALSWING,BULLDOZE,CORROSIVEGAS,CRUNCH,DARKPULSE,DOUBLETEAM,DRACOMETEOR,DRAGONCLAW,DRAGONPULSE,DRAGONTAIL,DRAINPUNCH,DUALCHOP,EARTHQUAKE,ENDURE,FACADE,FIREBLAST,FLAMETHROWER,FLING,FRUSTRATION,GASTROACID,GIGAIMPACT,GYROBALL,HEATCRASH,HEATWAVE,HEAVYSLAM,HIDDENPOWER,HIGHHORSEPOWER,HYPERBEAM,IRONDEFENSE,IRONHEAD,IRONTAIL,KNOCKOFF,LASHOUT,LASTRESORT,MAGNETRISE,MEGAKICK,MEGAPUNCH,MIMIC,NATURALGIFT,OUTRAGE,PAYBACK,POISONJAB,PROTECT,REST,RETURN,ROCKSLIDE,ROCKTOMB,ROUND,SECRETPOWER,SHADOWCLAW,SHOCKWAVE,SLEEPTALK,SLUDGEBOMB,SLUDGEWAVE,SMACKDOWN,SNARL,SNORE,STEELROLLER,STOMPINGTANTRUM,STONEEDGE,SUBSTITUTE,THIEF,TOXIC",45,0,BEASTBOOST,,5.5,888.0,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.",7,
Necrozma,PSYCHIC,,97,107,101,79,127,89,,"1,MOONLIGHT,1,MORNINGSUN,1,CHARGEBEAM,1,GRAVITY,1,METALCLAW,1,CONFUSION,8,STEALTHROCK,16,SLASH,24,NIGHTSLASH,32,PSYCHOCUT,40,STOREDPOWER,48,ROCKBLAST,56,IRONDEFENSE,64,POWERGEM,72,PHOTONGEYSER,80,AUTOTOMIZE,88,PRISMATICLASER","AERIALACE,ALLYSWITCH,BREAKINGSWIPE,BRICKBREAK,BRUTALSWING,BULLDOZE,CALMMIND,CHARGEBEAM,CONFIDE,COSMICPOWER,DARKPULSE,DOUBLETEAM,DRAGONDANCE,DRAGONPULSE,EARTHPOWER,EARTHQUAKE,EMBARGO,ENDURE,EXPANDINGFORCE,FACADE,FLASHCANNON,FLING,FRUSTRATION,FUTURESIGHT,GIGAIMPACT,GRAVITY,GYROBALL,HEATWAVE,HIDDENPOWER,HYPERBEAM,HYPERVOICE,IMPRISON,IRONDEFENSE,IRONHEAD,KNOCKOFF,LIGHTSCREEN,MAGNETRISE,METEORBEAM,MIMIC,NATURALGIFT,OUTRAGE,POWERGEM,PROTECT,PSYCHIC,PSYCHICFANGS,PSYCHOCUT,PSYSHOCK,RECYCLE,REFLECT,REST,RETURN,ROCKBLAST,ROCKPOLISH,ROCKSLIDE,ROCKTOMB,ROUND,SCARYFACE,SECRETPOWER,SHADOWCLAW,SHOCKWAVE,SIGNALBEAM,SLEEPTALK,SMARTSTRIKE,SNORE,SOLARBEAM,STEALTHROCK,STONEEDGE,STOREDPOWER,SUBSTITUTE,SWAGGER,SWORDSDANCE,TELEKINESIS,THIEF,THUNDERWAVE,TOXIC,TRICKROOM,XSCISSOR",255,0,PRISMARMOR,,2.4,230.0,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.,7,
Magearna,STEEL,FAIRY,80,95,115,65,130,115,,"1,GYROBALL,1,HELPINGHAND,6,DEFENSECURL,12,ROLLOUT,18,IRONDEFENSE,24,GEARUP,30,PSYBEAM,36,AURORABEAM,42,MINDREADER,48,SHIFTGEAR,54,CRAFTYSHIELD,60,IRONHEAD,66,AURASPHERE,72,FLASHCANNON,78,PAINSPLIT,84,ZAPCANNON,90,FLEURCANNON","AFTERYOU,AGILITY,AURASPHERE,BATONPASS,BRICKBREAK,CALMMIND,CHARGEBEAM,CONFIDE,DAZZLINGGLEAM,DOUBLETEAM,DRAININGKISS,ECHOEDVOICE,EERIEIMPULSE,ELECTROBALL,ELECTROWEB,EMBARGO,ENCORE,ENDURE,ENERGYBALL,EXPLOSION,FALSESWIPE,FLASHCANNON,FOCUSBLAST,FRUSTRATION,GIGAIMPACT,GRASSKNOT,GUARDSWAP,GYROBALL,HEALBELL,HELPINGHAND,HIDDENPOWER,HYPERBEAM,ICEBEAM,IMPRISON,IRONDEFENSE,IRONHEAD,LASTRESORT,LIGHTSCREEN,MAGNETRISE,MIMIC,MISTYEXPLOSION,NATURALGIFT,PAINSPLIT,POWERSWAP,PROTECT,REFLECT,REST,RETURN,ROUND,SECRETPOWER,SELFDESTRUCT,SHADOWBALL,SHOCKWAVE,SIGNALBEAM,SNORE,SOLARBEAM,SPEEDSWAP,STEELBEAM,STEELROLLER,STOREDPOWER,SUBSTITUTE,SWAGGER,THUNDERBOLT,THUNDERWAVE,TRIATTACK,TRICK,TRICKROOM,VOLTSWITCH,ZENHEADBUTT",3,0,SOULHEART,,1.0,80.5,"This artificial Pokémon, constructed more than 500 years ago, can understand human speech but cannot itself speak.",7,
Marshadow,FIGHTING,GHOST,90,125,80,125,90,90,,"1,THUNDERPUNCH,1,FIREPUNCH,1,ICEPUNCH,1,COPYCAT,1,SHADOWSNEAK,1,FEINT,1,COUNTER,9,ROLEPLAY,18,SHADOWPUNCH,27,FORCEPALM,36,ASSURANCE,45,SUCKERPUNCH,54,DRAINPUNCH,63,PSYCHUP,72,SPECTRALTHIEF,81,LASERFOCUS,90,ENDEAVOR,99,CLOSECOMBAT","ACROBATICS,AGILITY,ASSURANCE,AURASPHERE,BLAZEKICK,BOUNCE,BRICKBREAK,BULKUP,CALMMIND,CLOSECOMBAT,COACHING,CONFIDE,DOUBLETEAM,DRAINPUNCH,ECHOEDVOICE,ENDEAVOR,ENDURE,FACADE,FALSESWIPE,FIREPUNCH,FLING,FOCUSBLAST,FOCUSPUNCH,FOULPLAY,FRUSTRATION,GIGAIMPACT,GRASSKNOT,HEX,HIDDENPOWER,HYPERBEAM,ICEPUNCH,IRONHEAD,KNOCKOFF,LASERFOCUS,LASTRESORT,LOWKICK,LOWSWEEP,MEGAKICK,MEGAPUNCH,MIMIC,NATURALGIFT,OUTRAGE,PAYBACK,PHANTOMFORCE,POISONJAB,POLTERGEIST,PROTECT,PSYCHUP,REST,RETURN,REVENGE,REVERSAL,ROCKSLIDE,ROCKTOMB,ROLEPLAY,ROUND,SECRETPOWER,SHADOWBALL,SHADOWCLAW,SKITTERSMACK,SLEEPTALK,SMACKDOWN,SNATCH,SNORE,STONEEDGE,SUBSTITUTE,SUPERPOWER,SWAGGER,SWIFT,THIEF,THROATCHOP,THUNDERPUNCH,TOXIC,WILLOWISP,WORKUP,ZENHEADBUTT",3,0,TECHNICIAN,,0.7,22.2,"Able to conceal itself in shadows, it never appears before humans, so its very existence was the stuff of myth.",7,
Poipole,POISON,,67,73,67,73,73,67,,"1,DRAGONPULSE,1,PECK,1,GROWL,1,HELPINGHAND,1,ACID,7,FURYATTACK,14,FELLSTINGER,21,CHARM,28,VENOSHOCK,35,VENOMDRENCH,42,NASTYPLOT,49,POISONJAB,56,GASTROACID,63,TOXIC","CHARM,CONFIDE,COVET,DRAGONPULSE,ECHOEDVOICE,ENDURE,FACADE,FRUSTRATION,GASTROACID,GUNKSHOT,HELPINGHAND,HIDDENPOWER,IRONTAIL,MIMIC,NASTYPLOT,NATURALGIFT,PINMISSILE,POISONJAB,PROTECT,REST,RETURN,ROUND,SECRETPOWER,SIGNALBEAM,SLEEPTALK,SLUDGEBOMB,SLUDGEWAVE,SNATCH,SNORE,SUBSTITUTE,TOXIC,TOXICSPIKES,UPROAR,VENOMDRENCH,VENOSHOCK",45,0,BEASTBOOST,,0.6,1.8,"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head.",7,"NAGANADEL,HasMove,DRAGONPULSE"
